date,time,temperature,cloud_cover,wind,precipitation
2024-08-09,04:00,22.3,Light rain shower,breezy,1.08
2024-08-09,05:00,22.4,Light rain shower,breezy,0.8
2024-08-09,06:00,22.5,Patchy rain possible,breezy,0.55
2024-08-09,07:00,22.9,Patchy rain possible,breezy,0.22
2024-08-09,08:00,23.4,Light rain shower,breezy,0.44
2024-08-09,09:00,23.8,Patchy rain possible,windy,0.18
2024-08-09,10:00,24.6,Patchy rain possible,windy,0.65
2024-08-09,11:00,25.1,Light rain shower,windy,1.02
2024-08-09,12:00,26.1,Patchy rain possible,windy,0.54
2024-08-09,13:00,26.7,Patchy rain possible,windy,0.13
2024-08-09,14:00,26.9,Patchy rain possible,windy,0.06
2024-08-09,15:00,26.6,Partly cloudy,windy,0.0
2024-08-09,16:00,26.2,Patchy rain possible,windy,0.21
2024-08-09,17:00,25.5,Patchy rain possible,windy,0.88
2024-08-09,18:00,24.8,Light rain shower,windy,0.75
2024-08-09,19:00,24.3,Patchy rain possible,windy,0.46
2024-08-09,20:00,23.9,Light rain shower,windy,0.29
2024-08-09,21:00,23.5,Light rain shower,windy,0.54
2024-08-09,22:00,23.1,Light rain shower,windy,0.95
2024-08-09,23:00,22.9,Light rain shower,windy,0.83
2024-08-10,00:00,22.0,Light drizzle,breezy,0.33
2024-08-10,01:00,21.9,Light rain shower,breezy,0.21
2024-08-10,02:00,21.8,Fog,breezy,0.07
2024-08-10,03:00,21.8,Fog,breezy,0.03
2024-08-10,04:00,21.9,Fog,calm,0.0
2024-08-10,05:00,22.1,Fog,calm,0.0
2024-08-10,06:00,22.3,Fog,calm,0.0
2024-08-10,07:00,22.7,Fog,calm,0.0
2024-08-10,08:00,23.3,Cloudy,breezy,0.0
2024-08-10,09:00,24.4,Sunny,breezy,0.0
2024-08-10,10:00,25.7,Sunny,breezy,0.0
2024-08-10,11:00,26.8,Sunny,breezy,0.0
2024-08-10,12:00,27.6,Sunny,breezy,0.0
2024-08-10,13:00,28.2,Sunny,breezy,0.0
2024-08-10,14:00,28.5,Sunny,breezy,0.0
2024-08-10,15:00,28.4,Sunny,breezy,0.0
2024-08-10,16:00,28.2,Sunny,breezy,0.0
2024-08-10,17:00,27.5,Sunny,breezy,0.0
2024-08-10,18:00,26.2,Sunny,breezy,0.0
2024-08-10,19:00,24.4,Sunny,breezy,0.0
2024-08-10,20:00,23.2,Partly cloudy,calm,0.0
2024-08-10,21:00,22.3,Partly cloudy,calm,0.0
2024-08-10,22:00,21.7,Clear,calm,0.0
2024-08-10,23:00,21.7,Clear,calm,0.0
2024-08-11,00:00,21.8,Partly cloudy,calm,0.0
2024-08-11,01:00,21.6,Partly cloudy,calm,0.0
2024-08-11,02:00,21.6,Partly cloudy,calm,0.0
2024-08-11,03:00,21.6,Partly cloudy,calm,0.0
2024-08-11,04:00,21.5,Overcast,calm,0.0
2024-08-11,05:00,21.2,Overcast,calm,0.0
2024-08-11,06:00,20.9,Overcast,calm,0.0
2024-08-11,07:00,20.7,Patchy rain possible,calm,0.03
2024-08-11,08:00,20.8,Partly cloudy,calm,0.0
2024-08-11,09:00,22.2,Partly cloudy,calm,0.0
2024-08-11,10:00,23.6,Partly cloudy,calm,0.0
2024-08-11,11:00,25.1,Partly cloudy,calm,0.0
2024-08-11,12:00,26.5,Partly cloudy,calm,0.0
2024-08-11,13:00,27.3,Partly cloudy,calm,0.0
2024-08-11,14:00,27.7,Partly cloudy,calm,0.0
2024-08-11,15:00,27.8,Sunny,calm,0.0
2024-08-11,16:00,27.6,Sunny,breezy,0.0
2024-08-11,17:00,27.1,Sunny,breezy,0.0
2024-08-11,18:00,26.0,Sunny,breezy,0.0
2024-08-11,19:00,24.2,Sunny,breezy,0.0
2024-08-11,20:00,22.4,Clear,breezy,0.0
2024-08-11,21:00,21.1,Clear,calm,0.0
2024-08-11,22:00,20.3,Clear,calm,0.0
2024-08-11,23:00,19.7,Clear,calm,0.0
2024-08-12,00:00,19.0,Clear,calm,0.0
2024-08-12,01:00,18.7,Clear,calm,0.0
2024-08-12,02:00,18.3,Clear,calm,0.0
2024-08-12,03:00,17.9,Clear,calm,0.0
2024-08-12,04:00,17.5,Clear,calm,0.0
2024-08-12,05:00,17.2,Clear,calm,0.0
2024-08-12,06:00,17.4,Clear,calm,0.0
2024-08-12,07:00,18.8,Sunny,calm,0.0
2024-08-12,08:00,20.4,Sunny,calm,0.0
2024-08-12,09:00,22.3,Sunny,calm,0.0
2024-08-12,10:00,23.8,Sunny,breezy,0.0
2024-08-12,11:00,25.0,Sunny,breezy,0.0
2024-08-12,12:00,26.0,Sunny,breezy,0.0
2024-08-12,13:00,26.6,Sunny,breezy,0.0
2024-08-12,14:00,27.0,Sunny,breezy,0.0
2024-08-12,15:00,27.1,Sunny,breezy,0.0
2024-08-12,16:00,26.8,Partly cloudy,breezy,0.0
2024-08-12,17:00,26.3,Partly cloudy,breezy,0.0
2024-08-12,18:00,25.1,Sunny,breezy,0.0
2024-08-12,19:00,23.1,Sunny,breezy,0.0
2024-08-12,20:00,21.7,Clear,calm,0.0
2024-08-12,21:00,20.7,Clear,calm,0.0
2024-08-12,22:00,20.0,Clear,calm,0.0
2024-08-12,23:00,19.4,Clear,calm,0.0
2024-08-13,00:00,19.7,Clear,calm,0.0
2024-08-13,01:00,19.4,Clear,calm,0.0
2024-08-13,02:00,19.0,Clear,calm,0.0
2024-08-13,03:00,18.6,Clear,calm,0.0
2024-08-13,04:00,18.1,Clear,calm,0.0
2024-08-13,05:00,17.9,Clear,calm,0.0
2024-08-13,06:00,17.8,Clear,calm,0.0
2024-08-13,07:00,18.8,Sunny,calm,0.0
2024-08-13,08:00,20.5,Partly cloudy,calm,0.0
2024-08-13,09:00,22.1,Partly cloudy,calm,0.0
2024-08-13,10:00,23.7,Partly cloudy,calm,0.0
2024-08-13,11:00,25.0,Partly cloudy,calm,0.0
2024-08-13,12:00,25.8,Partly cloudy,calm,0.0
2024-08-13,13:00,25.5,Partly cloudy,calm,0.0
2024-08-13,14:00,24.6,Partly cloudy,calm,0.0
2024-08-13,15:00,24.3,Patchy rain possible,calm,0.08
2024-08-13,16:00,24.2,Patchy rain possible,calm,0.04
2024-08-13,17:00,24.1,Partly cloudy,calm,0.0
2024-08-13,18:00,23.6,Partly cloudy,calm,0.0
2024-08-13,19:00,22.7,Partly cloudy,calm,0.0
2024-08-13,20:00,22.0,Partly cloudy,calm,0.0
2024-08-13,21:00,21.1,Patchy rain possible,calm,0.12
2024-08-13,22:00,20.4,Patchy rain possible,calm,0.13
2024-08-13,23:00,20.0,Patchy rain possible,calm,0.14
2024-08-14,00:00,20.1,Clear,calm,0.0
2024-08-14,01:00,19.5,Clear,calm,0.0
2024-08-14,02:00,19.3,Clear,calm,0.0
2024-08-14,03:00,18.7,Clear,calm,0.0
2024-08-14,04:00,18.1,Clear,calm,0.0
2024-08-14,05:00,17.7,Clear,calm,0.0
2024-08-14,06:00,17.7,Clear,calm,0.0
2024-08-14,07:00,19.0,Sunny,calm,0.0
2024-08-14,08:00,21.0,Sunny,calm,0.0
2024-08-14,09:00,23.0,Sunny,calm,0.0
2024-08-14,10:00,24.7,Sunny,calm,0.0
2024-08-14,11:00,26.0,Sunny,calm,0.0
2024-08-14,12:00,26.8,Partly cloudy,calm,0.0
2024-08-14,13:00,26.1,Partly cloudy,calm,0.0
2024-08-14,14:00,25.3,Partly cloudy,breezy,0.0
2024-08-14,15:00,24.5,Partly cloudy,breezy,0.0
2024-08-14,16:00,23.4,Partly cloudy,calm,0.0
2024-08-14,17:00,23.0,Patchy rain possible,calm,0.02
2024-08-14,18:00,22.5,Sunny,calm,0.0
2024-08-14,19:00,21.9,Sunny,calm,0.0
2024-08-14,20:00,21.5,Partly cloudy,calm,0.0
2024-08-14,21:00,21.0,Partly cloudy,calm,0.0
2024-08-14,22:00,20.4,Partly cloudy,calm,0.0
2024-08-14,23:00,19.9,Clear,calm,0.0
2024-08-15,00:00,20.3,Partly cloudy,calm,0.0
2024-08-15,01:00,20.2,Partly cloudy,calm,0.0
2024-08-15,02:00,19.8,Partly cloudy,calm,0.0
2024-08-15,03:00,19.5,Clear,calm,0.0
2024-08-15,04:00,19.4,Partly cloudy,calm,0.0
2024-08-15,05:00,19.2,Partly cloudy,calm,0.0
2024-08-15,06:00,19.1,Clear,calm,0.0
2024-08-15,07:00,20.1,Sunny,calm,0.0
2024-08-15,08:00,21.9,Sunny,calm,0.0
2024-08-15,09:00,23.9,Sunny,calm,0.0
2024-08-15,10:00,25.7,Sunny,calm,0.0
2024-08-15,11:00,27.2,Sunny,calm,0.0
2024-08-15,12:00,28.1,Sunny,calm,0.0
2024-08-15,13:00,28.3,Sunny,calm,0.0
2024-08-15,14:00,27.7,Sunny,breezy,0.0
2024-08-15,15:00,26.7,Partly cloudy,breezy,0.0
2024-08-15,16:00,25.9,Partly cloudy,breezy,0.0
2024-08-15,17:00,25.7,Sunny,breezy,0.0
2024-08-15,18:00,24.6,Sunny,breezy,0.0
2024-08-15,19:00,23.3,Sunny,calm,0.0
2024-08-15,20:00,22.2,Clear,calm,0.0
2024-08-15,21:00,21.3,Clear,calm,0.0
2024-08-15,22:00,20.7,Clear,breezy,0.0
2024-08-15,23:00,20.3,Clear,calm,0.0
2024-08-16,00:00,20.3,Clear,calm,0.0
2024-08-16,01:00,20.0,Clear,calm,0.0
2024-08-16,02:00,19.8,Clear,calm,0.0
2024-08-16,03:00,19.6,Clear,calm,0.0
2024-08-16,04:00,19.4,Clear,calm,0.0
2024-08-16,05:00,19.2,Clear,calm,0.0
2024-08-16,06:00,19.3,Clear,calm,0.0
2024-08-16,07:00,20.6,Sunny,calm,0.0
2024-08-16,08:00,22.5,Sunny,calm,0.0
2024-08-16,09:00,24.5,Sunny,calm,0.0
2024-08-16,10:00,26.4,Sunny,calm,0.0
2024-08-16,11:00,27.6,Sunny,calm,0.0
2024-08-16,12:00,28.4,Sunny,breezy,0.0
2024-08-16,13:00,28.9,Sunny,breezy,0.0
2024-08-16,14:00,29.1,Sunny,breezy,0.0
2024-08-16,15:00,28.7,Sunny,breezy,0.0
2024-08-16,16:00,28.0,Sunny,breezy,0.0
2024-08-16,17:00,27.0,Sunny,breezy,0.0
2024-08-16,18:00,25.5,Sunny,breezy,0.0
2024-08-16,19:00,24.0,Sunny,breezy,0.0
2024-08-16,20:00,23.2,Clear,breezy,0.0
2024-08-16,21:00,22.9,Partly cloudy,breezy,0.0
2024-08-16,22:00,22.7,Cloudy,breezy,0.0
2024-08-16,23:00,22.3,Partly cloudy,breezy,0.0
2024-08-17,00:00,20.8,Clear,breezy,0.0
2024-08-17,01:00,20.4,Clear,breezy,0.0
2024-08-17,02:00,20.5,Clear,calm,0.0
2024-08-17,03:00,20.8,Clear,calm,0.0
2024-08-17,04:00,20.9,Clear,calm,0.0
2024-08-17,05:00,21.0,Clear,calm,0.0
2024-08-17,06:00,20.9,Clear,calm,0.0
2024-08-17,07:00,21.9,Partly cloudy,calm,0.0
2024-08-17,08:00,22.4,Partly cloudy,breezy,0.0
2024-08-17,09:00,23.2,Partly cloudy,breezy,0.0
2024-08-17,10:00,22.9,Partly cloudy,breezy,0.0
2024-08-17,11:00,23.6,Cloudy,breezy,0.0
2024-08-17,12:00,25.0,Cloudy,breezy,0.0
2024-08-17,13:00,26.1,Partly cloudy,breezy,0.0
2024-08-17,14:00,26.6,Partly cloudy,windy,0.0
2024-08-17,15:00,24.6,Patchy rain possible,windy,0.06
2024-08-17,16:00,24.5,Patchy rain possible,breezy,0.05
2024-08-17,17:00,24.5,Patchy rain possible,breezy,0.03
2024-08-17,18:00,23.9,Partly cloudy,breezy,0.0
2024-08-17,19:00,22.8,Partly cloudy,breezy,0.0
2024-08-17,20:00,21.8,Patchy rain possible,breezy,0.1
2024-08-17,21:00,21.3,Partly cloudy,breezy,0.0
2024-08-17,22:00,21.1,Partly cloudy,breezy,0.0
2024-08-17,23:00,21.1,Patchy rain possible,breezy,0.14
2024-08-18,00:00,21.0,Patchy rain possible,breezy,0.89
2024-08-18,01:00,20.8,Patchy rain possible,breezy,0.24
2024-08-18,02:00,20.8,Patchy rain possible,breezy,0.06
2024-08-18,03:00,20.8,Clear,breezy,0.0
2024-08-18,04:00,20.9,Clear,breezy,0.0
2024-08-18,05:00,20.9,Patchy rain possible,breezy,0.13
2024-08-18,06:00,21.1,Patchy rain possible,breezy,1.02
2024-08-18,07:00,21.9,Patchy rain possible,breezy,1.04
2024-08-18,08:00,22.8,Patchy rain possible,breezy,0.02
2024-08-18,09:00,24.0,Partly cloudy,breezy,0.0
2024-08-18,10:00,25.1,Partly cloudy,windy,0.0
2024-08-18,11:00,25.9,Patchy rain possible,windy,0.18
2024-08-18,12:00,26.4,Patchy rain possible,breezy,0.13
2024-08-18,13:00,25.9,Light rain shower,breezy,0.27
2024-08-18,14:00,24.2,Moderate rain at times,windy,4.78
2024-08-18,15:00,23.8,Patchy light rain,breezy,2.02
2024-08-18,16:00,24.6,Sunny,calm,0.0
2024-08-18,17:00,24.8,Patchy rain possible,breezy,0.01
2024-08-18,18:00,24.0,Patchy rain possible,breezy,0.03
2024-08-18,19:00,22.9,Sunny,breezy,0.0
2024-08-18,20:00,22.1,Patchy light rain,breezy,1.6
2024-08-18,21:00,21.6,Patchy light rain,calm,2.47
2024-08-18,22:00,21.6,Fog,breezy,0.0
2024-08-18,23:00,21.4,Mist,calm,0.0
2024-08-19,00:00,20.6,Mist,calm,0.0
2024-08-19,01:00,20.4,Mist,calm,0.0
2024-08-19,02:00,20.1,Mist,calm,0.0
2024-08-19,03:00,19.9,Mist,calm,0.0
2024-08-19,04:00,19.7,Mist,calm,0.0
2024-08-19,05:00,19.5,Mist,calm,0.0
2024-08-19,06:00,19.6,Light rain shower,calm,0.88
2024-08-19,07:00,20.1,Light rain shower,calm,0.31
2024-08-19,08:00,21.1,Cloudy,calm,0.0
2024-08-19,09:00,22.4,Cloudy,breezy,0.0
2024-08-19,10:00,24.3,Partly cloudy,breezy,0.0
2024-08-19,11:00,26.0,Partly cloudy,calm,0.0
2024-08-19,12:00,27.3,Sunny,calm,0.0
2024-08-19,13:00,27.7,Light drizzle,breezy,0.31
2024-08-19,14:00,27.9,Light drizzle,breezy,0.61
2024-08-19,15:00,27.9,Light rain shower,breezy,0.42
2024-08-19,16:00,27.5,Light rain shower,breezy,0.55
2024-08-19,17:00,26.9,Light rain shower,breezy,0.77
2024-08-19,18:00,25.8,Patchy rain possible,breezy,0.62
2024-08-19,19:00,23.6,Light rain shower,breezy,0.85
2024-08-19,20:00,22.4,Light rain shower,breezy,2.19
2024-08-19,21:00,21.5,Light rain shower,breezy,1.15
2024-08-19,22:00,20.2,Light rain shower,breezy,0.31
2024-08-19,23:00,19.2,Light rain shower,breezy,0.51
2024-08-20,00:00,19.7,Partly cloudy,breezy,0.0
2024-08-20,01:00,19.0,Partly cloudy,breezy,0.0
2024-08-20,02:00,18.5,Overcast,breezy,0.0
2024-08-20,03:00,18.5,Partly cloudy,breezy,0.0
2024-08-20,04:00,18.5,Partly cloudy,breezy,0.0
2024-08-20,05:00,18.3,Partly cloudy,breezy,0.0
2024-08-20,06:00,17.9,Partly cloudy,breezy,0.0
2024-08-20,07:00,18.0,Partly cloudy,breezy,0.0
2024-08-20,08:00,18.8,Sunny,breezy,0.0
2024-08-20,09:00,20.0,Sunny,breezy,0.0
2024-08-20,10:00,21.3,Sunny,breezy,0.0
2024-08-20,11:00,22.6,Sunny,breezy,0.0
2024-08-20,12:00,23.6,Sunny,breezy,0.0
2024-08-20,13:00,24.3,Sunny,breezy,0.0
2024-08-20,14:00,24.7,Sunny,breezy,0.0
2024-08-20,15:00,24.9,Sunny,breezy,0.0
2024-08-20,16:00,24.5,Sunny,breezy,0.0
2024-08-20,17:00,23.7,Sunny,windy,0.0
2024-08-20,18:00,22.3,Sunny,windy,0.0
2024-08-20,19:00,20.5,Sunny,breezy,0.0
2024-08-20,20:00,18.9,Clear,breezy,0.0
2024-08-20,21:00,17.5,Clear,breezy,0.0
2024-08-20,22:00,16.3,Clear,breezy,0.0
2024-08-20,23:00,15.2,Clear,breezy,0.0
2024-08-21,00:00,14.9,Clear,breezy,0.0
2024-08-21,01:00,14.2,Clear,breezy,0.0
2024-08-21,02:00,13.4,Clear,breezy,0.0
2024-08-21,03:00,12.9,Clear,breezy,0.0
2024-08-21,04:00,12.6,Clear,breezy,0.0
2024-08-21,05:00,12.2,Clear,breezy,0.0
2024-08-21,06:00,12.2,Clear,breezy,0.0
2024-08-21,07:00,13.4,Sunny,breezy,0.0
2024-08-21,08:00,15.0,Sunny,breezy,0.0
2024-08-21,09:00,16.8,Sunny,breezy,0.0
2024-08-21,10:00,18.5,Sunny,breezy,0.0
2024-08-21,11:00,19.9,Sunny,breezy,0.0
2024-08-21,12:00,21.1,Partly cloudy,breezy,0.0
2024-08-21,13:00,22.0,Partly cloudy,breezy,0.0
2024-08-21,14:00,22.7,Partly cloudy,breezy,0.0
2024-08-21,15:00,23.0,Sunny,windy,0.0
2024-08-21,16:00,23.0,Sunny,breezy,0.0
2024-08-21,17:00,22.3,Partly cloudy,windy,0.0
2024-08-21,18:00,21.0,Sunny,breezy,0.0
2024-08-21,19:00,19.2,Partly cloudy,breezy,0.0
2024-08-21,20:00,18.1,Partly cloudy,breezy,0.0
2024-08-21,21:00,17.2,Partly cloudy,breezy,0.0
2024-08-21,22:00,16.3,Partly cloudy,breezy,0.0
2024-08-21,23:00,15.6,Clear,breezy,0.0
2024-08-22,00:00,14.7,Clear,calm,0.0
2024-08-22,01:00,14.3,Clear,calm,0.0
2024-08-22,02:00,13.9,Clear,calm,0.0
2024-08-22,03:00,13.5,Clear,calm,0.0
2024-08-22,04:00,13.2,Clear,calm,0.0
2024-08-22,05:00,12.9,Clear,calm,0.0
2024-08-22,06:00,12.9,Clear,calm,0.0
2024-08-22,07:00,14.1,Sunny,calm,0.0
2024-08-22,08:00,16.1,Sunny,calm,0.0
2024-08-22,09:00,18.2,Sunny,calm,0.0
2024-08-22,10:00,20.2,Sunny,breezy,0.0
2024-08-22,11:00,21.9,Sunny,breezy,0.0
2024-08-22,12:00,23.1,Sunny,breezy,0.0
2024-08-22,13:00,24.0,Partly cloudy,breezy,0.0
2024-08-22,14:00,24.6,Sunny,breezy,0.0
2024-08-22,15:00,24.8,Sunny,breezy,0.0
2024-08-22,16:00,24.8,Sunny,breezy,0.0
2024-08-22,17:00,24.2,Sunny,breezy,0.0
2024-08-22,18:00,22.7,Sunny,breezy,0.0
2024-08-22,19:00,21.0,Sunny,breezy,0.0
2024-08-22,20:00,19.8,Clear,breezy,0.0
2024-08-22,21:00,18.7,Clear,breezy,0.0
2024-08-22,22:00,17.7,Clear,breezy,0.0
2024-08-22,23:00,17.1,Clear,breezy,0.0
2024-08-23,00:00,17.1,Clear,calm,0.0
2024-08-23,01:00,16.6,Clear,calm,0.0
2024-08-23,02:00,16.2,Clear,calm,0.0
2024-08-23,03:00,15.9,Clear,calm,0.0
2024-08-23,04:00,15.7,Clear,calm,0.0
2024-08-23,05:00,15.5,Clear,calm,0.0
2024-08-23,06:00,15.6,Clear,calm,0.0
2024-08-23,07:00,16.9,Sunny,calm,0.0
2024-08-23,08:00,19.0,Sunny,calm,0.0
2024-08-23,09:00,21.3,Sunny,calm,0.0
2024-08-23,10:00,23.3,Sunny,calm,0.0
2024-08-23,11:00,24.8,Sunny,calm,0.0
2024-08-23,12:00,25.8,Sunny,calm,0.0
2024-08-23,13:00,26.4,Sunny,calm,0.0
2024-08-23,14:00,26.6,Sunny,calm,0.0
2024-08-23,15:00,26.3,Sunny,calm,0.0
2024-08-23,16:00,25.6,Sunny,breezy,0.0
2024-08-23,17:00,24.8,Sunny,breezy,0.0
2024-08-23,18:00,23.5,Sunny,breezy,0.0
2024-08-23,19:00,21.6,Sunny,breezy,0.0
2024-08-23,20:00,20.1,Clear,breezy,0.0
2024-08-23,21:00,19.0,Clear,breezy,0.0
2024-08-23,22:00,18.3,Clear,calm,0.0
2024-08-23,23:00,17.9,Clear,calm,0.0
2024-08-24,00:00,17.6,Clear,calm,0.0
2024-08-24,01:00,17.3,Clear,calm,0.0
2024-08-24,02:00,17.2,Overcast,calm,0.0
2024-08-24,03:00,17.1,Partly cloudy,calm,0.0
2024-08-24,04:00,16.8,Clear,calm,0.0
2024-08-24,05:00,16.6,Clear,calm,0.0
2024-08-24,06:00,16.6,Clear,calm,0.0
2024-08-24,07:00,17.9,Sunny,calm,0.0
2024-08-24,08:00,19.8,Sunny,calm,0.0
2024-08-24,09:00,21.8,Sunny,calm,0.0
2024-08-24,10:00,23.6,Partly cloudy,calm,0.0
2024-08-24,11:00,25.3,Cloudy,calm,0.0
2024-08-24,12:00,26.6,Sunny,calm,0.0
2024-08-24,13:00,27.0,Sunny,calm,0.0
2024-08-24,14:00,26.5,Sunny,calm,0.0
2024-08-24,15:00,26.7,Sunny,breezy,0.0
2024-08-24,16:00,26.7,Sunny,breezy,0.0
2024-08-24,17:00,26.0,Partly cloudy,breezy,0.0
2024-08-24,18:00,24.5,Partly cloudy,breezy,0.0
2024-08-24,19:00,22.8,Partly cloudy,breezy,0.0
2024-08-24,20:00,21.2,Clear,breezy,0.0
2024-08-24,21:00,20.1,Clear,breezy,0.0
2024-08-24,22:00,19.4,Clear,calm,0.0
2024-08-24,23:00,18.9,Clear,calm,0.0
2024-08-25,00:00,18.1,Clear,calm,0.0
2024-08-25,01:00,17.8,Clear,calm,0.0
2024-08-25,02:00,17.5,Clear,calm,0.0
2024-08-25,03:00,17.3,Clear,calm,0.0
2024-08-25,04:00,17.0,Clear,calm,0.0
2024-08-25,05:00,16.8,Clear,calm,0.0
2024-08-25,06:00,16.8,Clear,calm,0.0
2024-08-25,07:00,18.1,Sunny,calm,0.0
2024-08-25,08:00,20.2,Sunny,calm,0.0
2024-08-25,09:00,22.5,Sunny,calm,0.0
2024-08-25,10:00,24.7,Sunny,calm,0.0
2024-08-25,11:00,26.2,Sunny,calm,0.0
2024-08-25,12:00,27.2,Sunny,calm,0.0
2024-08-25,13:00,27.7,Sunny,calm,0.0
2024-08-25,14:00,27.8,Sunny,breezy,0.0
2024-08-25,15:00,27.8,Sunny,breezy,0.0
2024-08-25,16:00,27.6,Sunny,breezy,0.0
2024-08-25,17:00,26.9,Sunny,breezy,0.0
2024-08-25,18:00,25.3,Sunny,breezy,0.0
2024-08-25,19:00,23.4,Sunny,breezy,0.0
2024-08-25,20:00,22.0,Clear,breezy,0.0
2024-08-25,21:00,20.9,Clear,breezy,0.0
2024-08-25,22:00,20.3,Clear,breezy,0.0
2024-08-25,23:00,19.9,Clear,breezy,0.0
2024-08-26,00:00,19.3,Clear,breezy,0.0
2024-08-26,01:00,19.0,Clear,breezy,0.0
2024-08-26,02:00,18.7,Clear,breezy,0.0
2024-08-26,03:00,18.4,Clear,breezy,0.0
2024-08-26,04:00,18.3,Clear,calm,0.0
2024-08-26,05:00,18.2,Clear,calm,0.0
2024-08-26,06:00,18.3,Clear,calm,0.0
2024-08-26,07:00,19.7,Sunny,calm,0.0
2024-08-26,08:00,21.5,Sunny,calm,0.0
2024-08-26,09:00,23.4,Sunny,breezy,0.0
2024-08-26,10:00,25.2,Sunny,breezy,0.0
2024-08-26,11:00,26.6,Sunny,breezy,0.0
2024-08-26,12:00,27.1,Sunny,breezy,0.0
2024-08-26,13:00,27.6,Sunny,breezy,0.0
2024-08-26,14:00,28.2,Sunny,breezy,0.0
2024-08-26,15:00,28.1,Partly cloudy,breezy,0.0
2024-08-26,16:00,27.0,Partly cloudy,breezy,0.0
2024-08-26,17:00,26.3,Patchy rain possible,breezy,0.05
2024-08-26,18:00,24.9,Sunny,breezy,0.0
2024-08-26,19:00,23.0,Patchy rain possible,breezy,0.05
2024-08-26,20:00,21.6,Patchy rain possible,breezy,0.16
2024-08-26,21:00,20.8,Patchy rain possible,breezy,0.21
2024-08-26,22:00,20.2,Patchy rain possible,breezy,0.02
2024-08-26,23:00,19.8,Mist,breezy,0.37
2024-08-27,00:00,21.7,Clear,calm,0.0
2024-08-27,01:00,21.3,Clear,calm,0.0
2024-08-27,02:00,20.9,Clear,calm,0.0
2024-08-27,03:00,20.4,Clear,calm,0.0
2024-08-27,04:00,20.0,Clear,calm,0.0
2024-08-27,05:00,19.7,Clear,calm,0.0
2024-08-27,06:00,19.7,Clear,calm,0.0
2024-08-27,07:00,20.9,Sunny,calm,0.0
2024-08-27,08:00,22.8,Sunny,calm,0.0
2024-08-27,09:00,24.9,Sunny,calm,0.0
2024-08-27,10:00,26.8,Sunny,calm,0.0
2024-08-27,11:00,28.2,Sunny,calm,0.0
2024-08-27,12:00,28.9,Sunny,calm,0.0
2024-08-27,13:00,29.1,Partly cloudy,calm,0.0
2024-08-27,14:00,28.4,Partly cloudy,breezy,0.0
2024-08-27,15:00,27.2,Partly cloudy,breezy,0.0
2024-08-27,16:00,26.1,Partly cloudy,breezy,0.0
2024-08-27,17:00,25.8,Partly cloudy,breezy,0.0
2024-08-27,18:00,24.9,Partly cloudy,breezy,0.0
2024-08-27,19:00,24.0,Partly cloudy,calm,0.0
2024-08-27,20:00,23.5,Partly cloudy,calm,0.0
2024-08-27,21:00,23.0,Partly cloudy,calm,0.0
2024-08-27,22:00,22.5,Clear,calm,0.0
2024-08-27,23:00,22.1,Partly cloudy,calm,0.0
2024-08-28,00:00,20.9,Clear,calm,0.0
2024-08-28,01:00,20.7,Clear,breezy,0.0
2024-08-28,02:00,20.6,Clear,calm,0.0
2024-08-28,03:00,20.5,Clear,calm,0.0
2024-08-28,04:00,20.5,Clear,calm,0.0
2024-08-28,05:00,20.6,Clear,calm,0.0
2024-08-28,06:00,20.9,Clear,calm,0.0
2024-08-28,07:00,22.3,Sunny,calm,0.0
2024-08-28,08:00,24.3,Sunny,calm,0.0
2024-08-28,09:00,26.4,Sunny,breezy,0.0
2024-08-28,10:00,28.4,Sunny,breezy,0.0
2024-08-28,11:00,30.0,Sunny,breezy,0.0
2024-08-28,12:00,31.3,Sunny,breezy,0.0
2024-08-28,13:00,32.4,Sunny,breezy,0.0
2024-08-28,14:00,33.2,Sunny,breezy,0.0
2024-08-28,15:00,33.6,Sunny,breezy,0.0
2024-08-28,16:00,33.5,Sunny,breezy,0.0
2024-08-28,17:00,32.8,Sunny,breezy,0.0
2024-08-28,18:00,30.8,Sunny,breezy,0.0
2024-08-28,19:00,28.6,Sunny,breezy,0.0
2024-08-28,20:00,27.1,Clear,breezy,0.0
2024-08-28,21:00,25.4,Clear,breezy,0.0
2024-08-28,22:00,24.2,Patchy rain possible,calm,1.77
2024-08-28,23:00,23.5,Moderate or heavy rain shower,calm,2.52
2024-08-29,00:00,23.5,Patchy rain possible,breezy,0.53
2024-08-29,01:00,22.7,Moderate or heavy rain shower,calm,2.6
2024-08-29,02:00,22.4,Moderate or heavy rain shower,breezy,2.83
2024-08-29,03:00,21.9,Light rain shower,breezy,1.47
2024-08-29,04:00,21.5,Light rain shower,windy,2.08
2024-08-29,05:00,21.1,Light rain shower,windy,1.87
2024-08-29,06:00,20.8,Patchy rain possible,windy,0.07
2024-08-29,07:00,20.4,Overcast,windy,0.0
2024-08-29,08:00,20.5,Patchy rain possible,windy,0.02
2024-08-29,09:00,20.9,Patchy rain possible,breezy,0.01
2024-08-29,10:00,21.3,Patchy rain possible,breezy,0.01
2024-08-29,11:00,21.5,Patchy rain possible,breezy,0.01
2024-08-29,12:00,21.8,Patchy rain possible,windy,0.01
2024-08-29,13:00,22.5,Patchy rain possible,windy,0.01
2024-08-29,14:00,22.7,Overcast,windy,0.0
2024-08-29,15:00,22.4,Patchy rain possible,windy,0.03
2024-08-29,16:00,22.1,Patchy rain possible,windy,0.06
